account_id,customer_id,branch_id,account_type,balance_usd,account_status,open_date
ACC017404,CUS013434,BR080,Current,976032.83,Active,2022-12-12
ACC017405,CUS013435,BR061,Salary,263860.81,Active,2023-12-31
ACC017406,CUS013435,BR049,Savings,122009.57,Active,2022-09-01
ACC017407,CUS013436,BR058,Fixed Deposit,138003.6,Active,2023-10-30
ACC017408,CUS013436,BR018,Savings,102351.7,Active,2023-10-31
ACC017409,CUS013437,BR033,Savings,177275.91,Active,2022-12-26
ACC017410,CUS013438,BR022,Savings,253336.52,Active,2020-10-30
ACC017411,CUS013439,BR002,Salary,186830.07,Active,2020-04-17
ACC017412,CUS013440,BR014,Savings,115763.12,Inactive,2027-01-05
ACC017413,CUS013441,BR086,Current,761980.22,Active,2024-09-28
ACC017414,CUS013442,BR064,Savings,260526.53,Active,2022-04-02
ACC017415,CUS013443,BR067,Savings,219807.44,Inactive,2021-08-07
ACC017416,CUS013443,BR069,Savings,41176.2,Active,2021-09-18
ACC017417,CUS013444,BR037,Savings,123005.99,Active,2024-10-30
ACC017418,CUS013445,BR041,Savings,164613.4,Active,2021-12-13
ACC017419,CUS013446,BR064,Savings,51421.12,Active,2025-02-18
ACC017420,CUS013446,BR087,Savings,96640.63,Active,2025-03-25
ACC017421,CUS013447,BR093,Salary,256368.65,Active,2022-10-24
ACC017422,CUS013447,BR060,Savings,294187.28,Active,2022-10-14
ACC017423,CUS013448,BR005,Salary,301634.25,Active,2025-09-08
ACC017424,CUS013449,BR099,Salary,112766.38,Active,2023-12-07
ACC017425,CUS013450,BR012,Current,1457765.42,Active,2022-04-26
ACC017426,CUS013451,BR044,Salary,22072.26,Inactive,2022-07-03
ACC017427,CUS013452,BR069,Savings,229347.81,Active,2024-12-12
ACC017428,CUS013453,BR081,Savings,66602.22,Active,2023-09-10
ACC017429,CUS013453,BR068,Savings,253284.38,Active,2024-11-09
ACC017430,CUS013454,BR020,Savings,181077.65,Active,2021-01-25
ACC017431,CUS013455,BR038,Savings,191873.84,Active,2022-01-11
ACC017432,CUS013456,BR058,Salary,331425.03,Active,2020-07-16
ACC017433,CUS013457,BR044,Savings,54873.88,Active,2018-07-22
ACC017434,CUS013458,BR052,Savings,240906.05,Active,2018-03-03
ACC017435,CUS013459,BR056,Savings,95388.48,Active,2020-06-01
ACC017436,CUS013459,BR079,Savings,170718.65,Active,2020-02-07
ACC017437,CUS013460,BR011,Salary,116655.24,Active,2025-12-24
ACC017438,CUS013461,BR089,Salary,237471.97,Active,2023-01-30
ACC017439,CUS013462,BR015,Savings,189278.94,Active,2024-04-02
ACC017440,CUS013463,BR061,Current,969284.87,Active,2019-10-28
ACC017441,CUS013464,BR079,Current,516894.06,Active,2020-06-27
ACC017442,CUS013465,BR082,Salary,107109.53,Active,2021-07-03
ACC017443,CUS013466,BR096,Savings,198970.35,Active,2024-10-21
ACC017444,CUS013467,BR042,Fixed Deposit,4661549.64,Active,2026-07-25
ACC017445,CUS013468,BR050,Savings,137036.0,Active,2022-10-11
ACC017446,CUS013469,BR011,Savings,135167.14,Inactive,2026-02-11
ACC017447,CUS013470,BR044,Savings,259142.5,Active,2019-07-12
ACC017448,CUS013470,BR034,Salary,114425.39,Active,2020-01-31
ACC017449,CUS013470,BR055,Savings,246892.97,Active,2020-05-08
ACC017450,CUS013471,BR005,Savings,160435.7,Active,2023-08-11
ACC017451,CUS013471,BR011,Salary,354320.4,Active,2023-09-16
ACC017452,CUS013472,BR060,Current,1395156.3,Active,2019-02-14
ACC017453,CUS013472,BR037,Salary,29743.24,Active,2019-05-25
ACC017454,CUS013473,BR017,Salary,332693.84,Active,2023-02-24
ACC017455,CUS013473,BR028,Savings,174590.97,Active,2022-10-04
ACC017456,CUS013474,BR096,Savings,130629.23,Active,2019-08-25
ACC017457,CUS013475,BR066,Savings,272343.95,Active,2021-04-16
ACC017458,CUS013476,BR083,Savings,179358.45,Active,2027-03-14
ACC017459,CUS013477,BR045,Salary,108427.62,Active,2024-03-12
ACC017460,CUS013477,BR017,Savings,224193.75,Active,2025-09-24
ACC017461,CUS013478,BR079,Savings,264139.72,Active,2025-10-10
ACC017462,CUS013479,BR078,Salary,422730.81,Inactive,2022-12-28
ACC017463,CUS013480,BR053,Savings,200000.43,Active,2024-06-30
ACC017464,CUS013480,BR033,Salary,347295.39,Active,2025-03-06
ACC017465,CUS013480,BR030,Salary,95762.66,Active,2026-09-13
ACC017466,CUS013481,BR040,Savings,47776.77,Active,2019-11-15
ACC017467,CUS013481,BR068,Salary,17969.97,Active,2019-10-08
ACC017468,CUS013482,BR071,Savings,103875.14,Active,2020-03-25
ACC017469,CUS013482,BR070,Savings,5120.36,Active,2020-05-16
ACC017470,CUS013483,BR081,Salary,460015.92,Active,2024-06-17
ACC017471,CUS013484,BR058,Current,448589.35,Active,2023-08-22
ACC017472,CUS013485,BR018,Savings,47836.72,Active,2023-10-09
ACC017473,CUS013485,BR005,Savings,82508.42,Inactive,2025-05-16
ACC017474,CUS013486,BR070,Savings,66475.07,Active,2021-05-02
ACC017475,CUS013487,BR024,Savings,156535.39,Active,2025-01-02
ACC017476,CUS013487,BR015,Savings,235592.27,Active,2025-12-18
ACC017477,CUS013488,BR094,Savings,15543.81,Active,2027-02-10
ACC017478,CUS013488,BR065,Savings,100425.77,Active,2027-02-11
ACC017479,CUS013489,BR036,Savings,275050.01,Active,2023-01-27
ACC017480,CUS013490,BR046,Savings,184173.37,Active,2021-11-18
ACC017481,CUS013491,BR087,Salary,275536.19,Active,2024-01-17
ACC017482,CUS013491,BR017,Savings,67878.32,Active,2024-11-16
ACC017483,CUS013491,BR044,Savings,260956.48,Active,2023-03-24
ACC017484,CUS013492,BR014,Savings,240613.0,Active,2025-06-15
ACC017485,CUS013493,BR071,Savings,275148.6,Active,2024-07-05
ACC017486,CUS013494,BR039,Savings,251017.6,Active,2024-11-07
ACC017487,CUS013495,BR099,Savings,99482.3,Active,2023-08-12
ACC017488,CUS013495,BR094,Current,719222.54,Active,2023-06-28
ACC017489,CUS013496,BR082,Savings,143908.12,Active,2025-05-17
ACC017490,CUS013497,BR090,Fixed Deposit,4144069.69,Active,2022-09-21
ACC017491,CUS013498,BR041,Current,845645.64,Active,2024-04-09
ACC017492,CUS013499,BR012,Current,516891.27,Closed,2025-02-18
ACC017493,CUS013500,BR081,Salary,475965.04,Active,2022-10-21
ACC017494,CUS013501,BR082,Savings,293664.69,Active,2023-07-17
ACC017495,CUS013502,BR067,Salary,189559.12,Inactive,2024-01-02
ACC017496,CUS013503,BR087,Current,960458.55,Active,2019-12-07
ACC017497,CUS013504,BR008,Savings,29967.22,Inactive,2018-07-19
ACC017498,CUS013505,BR054,Savings,276144.04,Active,2021-10-30
ACC017499,CUS013506,BR022,Savings,23546.43,Active,2026-07-04
ACC017500,CUS013507,BR027,Salary,326167.37,Active,2021-09-26
ACC017501,CUS013507,BR065,Savings,117691.56,Active,2020-07-16
ACC017502,CUS013507,BR036,Savings,30740.56,Active,2021-10-15
ACC017503,CUS013508,BR097,Savings,13043.48,Active,2019-05-16
ACC017504,CUS013509,BR071,Fixed Deposit,2760317.85,Active,2025-04-06
ACC017505,CUS013510,BR032,Savings,100798.45,Active,2024-08-16
ACC017506,CUS013511,BR053,Savings,253443.81,Active,2021-12-30
ACC017507,CUS013512,BR047,Salary,216851.45,Active,2024-08-24
ACC017508,CUS013512,BR068,Current,884728.04,Active,2024-06-03
ACC017509,CUS013513,BR070,Current,727356.03,Active,2021-11-21
ACC017510,CUS013514,BR056,Savings,172440.41,Active,2023-11-21
ACC017511,CUS013515,BR013,Savings,130519.82,Active,2020-05-08
ACC017512,CUS013516,BR016,Salary,267791.83,Active,2023-04-05
ACC017513,CUS013516,BR092,Savings,139941.54,Active,2022-12-31
ACC017514,CUS013517,BR026,Savings,97538.69,Active,2020-02-05
ACC017515,CUS013518,BR007,Savings,292371.99,Active,2019-04-26
ACC017516,CUS013519,BR095,Savings,101208.5,Active,2025-01-23
ACC017517,CUS013520,BR022,Savings,159915.84,Active,2022-07-13
ACC017518,CUS013521,BR052,Savings,44449.66,Active,2024-04-23
ACC017519,CUS013522,BR082,Savings,171849.66,Active,2025-06-13
ACC017520,CUS013522,BR015,Savings,197163.59,Inactive,2024-04-05
ACC017521,CUS013522,BR042,Savings,189579.22,Active,2023-08-02
ACC017522,CUS013523,BR024,Savings,70357.46,Inactive,2025-03-30
ACC017523,CUS013523,BR032,Salary,256386.36,Active,2025-05-19
ACC017524,CUS013524,BR018,Savings,289309.16,Active,2019-07-18
ACC017525,CUS013525,BR035,Savings,278362.28,Active,2023-05-18
ACC017526,CUS013526,BR006,Savings,15973.68,Active,2023-07-07
ACC017527,CUS013527,BR026,Current,1314131.66,Active,2020-05-10
ACC017528,CUS013528,BR020,Savings,193693.71,Active,2023-02-02
ACC017529,CUS013528,BR081,Savings,107298.33,Active,2022-12-08
ACC017530,CUS013529,BR023,Salary,314769.89,Active,2019-04-29
ACC017531,CUS013529,BR009,Savings,146915.87,Active,2018-12-02
ACC017532,CUS013530,BR065,Savings,158678.59,Active,2024-01-28
ACC017533,CUS013531,BR042,Savings,160851.1,Active,2021-08-19
ACC017534,CUS013532,BR041,Savings,12668.26,Active,2019-07-31
ACC017535,CUS013533,BR084,Savings,8830.73,Active,2020-06-20
ACC017536,CUS013534,BR015,Savings,16635.92,Active,2021-06-01
ACC017537,CUS013534,BR064,Savings,61909.11,Active,2020-11-02
ACC017538,CUS013535,BR045,Savings,90150.15,Active,2022-09-25
ACC017539,CUS013536,BR067,Fixed Deposit,587363.67,Active,2020-06-14
ACC017540,CUS013537,BR048,Savings,233854.7,Active,2023-11-02
ACC017541,CUS013538,BR030,Savings,5907.08,Active,2025-04-08
ACC017542,CUS013538,BR004,Savings,183296.78,Active,2023-11-11
ACC017543,CUS013539,BR078,Savings,83010.75,Active,2024-03-14
ACC017544,CUS013540,BR073,Savings,92996.86,Active,2022-06-13
ACC017545,CUS013541,BR054,Salary,268148.6,Active,2019-12-29
ACC017546,CUS013542,BR091,Savings,112443.77,Active,2018-11-12
ACC017547,CUS013542,BR006,Savings,85650.19,Active,2018-12-03
ACC017548,CUS013542,BR026,Current,804020.29,Active,2019-10-06
ACC017549,CUS013543,BR010,Fixed Deposit,860718.32,Active,2021-01-10
ACC017550,CUS013544,BR095,Salary,264589.33,Inactive,2023-06-19
ACC017551,CUS013544,BR016,Savings,136655.07,Active,2024-03-08
ACC017552,CUS013545,BR064,Salary,349160.37,Active,2024-11-19
ACC017553,CUS013545,BR086,Savings,134973.06,Active,2023-12-26
ACC017554,CUS013546,BR020,Savings,155091.57,Active,2022-03-26
ACC017555,CUS013547,BR084,Savings,227193.72,Active,2020-08-26
ACC017556,CUS013547,BR061,Salary,231732.56,Inactive,2020-05-17
ACC017557,CUS013548,BR063,Current,81514.09,Inactive,2026-10-29
ACC017558,CUS013549,BR055,Salary,421464.01,Closed,2025-05-26
ACC017559,CUS013550,BR012,Salary,299682.85,Active,2022-05-10
ACC017560,CUS013551,BR055,Fixed Deposit,4680765.38,Active,2019-05-01
ACC017561,CUS013552,BR050,Salary,143712.72,Active,2020-03-20
ACC017562,CUS013553,BR086,Savings,42293.34,Active,2023-10-15
ACC017563,CUS013554,BR036,Savings,161765.29,Active,2025-01-12
ACC017564,CUS013555,BR021,Savings,248669.48,Active,2022-04-17
ACC017565,CUS013556,BR075,Savings,291900.01,Active,2019-03-12
ACC017566,CUS013557,BR083,Savings,9612.39,Active,2018-09-12
ACC017567,CUS013558,BR012,Savings,73873.84,Active,2024-06-25
ACC017568,CUS013558,BR086,Savings,153989.67,Active,2023-07-14
ACC017569,CUS013559,BR051,Salary,64500.56,Active,2021-11-04
ACC017570,CUS013560,BR067,Savings,113842.19,Active,2019-07-28
ACC017571,CUS013560,BR027,Savings,44076.96,Active,2020-06-28
ACC017572,CUS013561,BR008,Savings,18953.67,Active,2019-12-26
ACC017573,CUS013562,BR087,Salary,286598.49,Active,2023-09-22
ACC017574,CUS013563,BR073,Savings,40375.76,Inactive,2024-10-01
ACC017575,CUS013564,BR098,Savings,114357.21,Active,2020-04-28
ACC017576,CUS013565,BR046,Savings,213117.01,Active,2018-09-11
ACC017577,CUS013566,BR038,Savings,199043.27,Active,2024-04-09
ACC017578,CUS013567,BR021,Salary,471782.69,Active,2019-04-23
ACC017579,CUS013568,BR094,Fixed Deposit,3349670.94,Active,2025-02-01
ACC017580,CUS013569,BR039,Current,1390243.84,Active,2022-07-07
ACC017581,CUS013570,BR006,Salary,184624.08,Active,2019-08-16
ACC017582,CUS013571,BR009,Savings,216973.31,Inactive,2024-06-26
ACC017583,CUS013571,BR096,Savings,227808.16,Active,2025-02-13
ACC017584,CUS013571,BR074,Salary,398894.22,Inactive,2024-05-29
ACC017585,CUS013572,BR075,Salary,92674.55,Active,2025-01-25
ACC017586,CUS013573,BR072,Savings,76564.36,Active,2024-12-13
ACC017587,CUS013574,BR060,Savings,150861.75,Active,2024-11-04
ACC017588,CUS013575,BR078,Savings,49796.32,Active,2021-04-01
ACC017589,CUS013576,BR059,Current,217192.88,Active,2023-03-17
ACC017590,CUS013576,BR049,Current,470455.45,Active,2022-07-17
ACC017591,CUS013577,BR048,Savings,90969.4,Active,2020-02-03
ACC017592,CUS013578,BR033,Current,377027.4,Active,2021-05-03
ACC017593,CUS013579,BR031,Savings,275231.93,Active,2022-03-12
ACC017594,CUS013580,BR038,Salary,36173.0,Active,2021-03-25
ACC017595,CUS013581,BR011,Savings,189435.9,Inactive,2024-09-29
ACC017596,CUS013582,BR074,Current,1370428.23,Active,2024-12-18
ACC017597,CUS013582,BR010,Savings,286463.04,Active,2024-11-09
ACC017598,CUS013583,BR090,Savings,222289.68,Active,2020-03-20
ACC017599,CUS013584,BR030,Savings,229701.53,Active,2023-07-31
ACC017600,CUS013585,BR016,Salary,237884.39,Active,2026-11-22
ACC017601,CUS013586,BR091,Savings,147310.25,Active,2024-03-05
ACC017602,CUS013587,BR094,Savings,170066.82,Active,2020-01-05
ACC017603,CUS013588,BR060,Salary,272465.47,Active,2026-04-25
ACC017604,CUS013589,BR082,Salary,112467.08,Active,2022-07-27
ACC017605,CUS013590,BR069,Savings,79533.62,Active,2023-01-06
ACC017606,CUS013591,BR008,Salary,305868.05,Active,2022-09-25
ACC017607,CUS013592,BR065,Current,564297.16,Active,2022-08-29
ACC017608,CUS013592,BR028,Savings,276248.01,Active,2023-02-21
ACC017609,CUS013593,BR027,Current,139230.68,Active,2018-12-12
ACC017610,CUS013594,BR090,Savings,185830.84,Active,2025-01-15
ACC017611,CUS013594,BR045,Savings,47427.18,Active,2022-12-29
ACC017612,CUS013595,BR063,Salary,344823.81,Active,2022-05-20
ACC017613,CUS013596,BR058,Savings,277115.31,Active,2024-12-15
ACC017614,CUS013597,BR020,Savings,251950.45,Active,2023-05-18
ACC017615,CUS013597,BR098,Savings,256320.86,Active,2024-05-31
ACC017616,CUS013597,BR085,Salary,403210.06,Active,2025-08-03
ACC017617,CUS013598,BR040,Savings,278265.52,Active,2021-01-15
ACC017618,CUS013598,BR066,Savings,225922.33,Active,2022-11-16
ACC017619,CUS013599,BR066,Savings,137785.34,Active,2024-05-10
ACC017620,CUS013600,BR060,Salary,259816.0,Active,2023-05-03
ACC017621,CUS013601,BR055,Savings,162090.22,Inactive,2021-09-11
ACC017622,CUS013602,BR099,Current,631382.92,Active,2022-04-15
ACC017623,CUS013603,BR095,Salary,373611.83,Active,2020-11-06
ACC017624,CUS013604,BR016,Salary,147341.02,Active,2023-10-25
ACC017625,CUS013604,BR082,Savings,173403.59,Active,2024-04-16
ACC017626,CUS013605,BR079,Current,1349431.84,Active,2022-05-01
ACC017627,CUS013606,BR063,Current,1401939.01,Active,2020-07-17
ACC017628,CUS013607,BR044,Salary,408660.42,Active,2021-11-23
ACC017629,CUS013607,BR065,Savings,183383.02,Active,2021-05-17
ACC017630,CUS013608,BR028,Current,1087326.88,Active,2024-05-22
ACC017631,CUS013609,BR037,Current,1474238.62,Active,2020-05-17
ACC017632,CUS013610,BR037,Current,1238677.88,Active,2024-12-14
ACC017633,CUS013611,BR064,Savings,81688.83,Active,2021-06-18
ACC017634,CUS013612,BR070,Current,532490.81,Active,2024-01-19
ACC017635,CUS013612,BR070,Savings,54465.78,Inactive,2023-08-08
ACC017636,CUS013613,BR010,Salary,232930.42,Active,2025-12-14
ACC017637,CUS013614,BR041,Savings,173273.97,Active,2026-05-30
ACC017638,CUS013615,BR064,Savings,71395.54,Inactive,2021-03-12
ACC017639,CUS013616,BR072,Current,530881.31,Active,2021-04-25
ACC017640,CUS013617,BR096,Savings,296675.78,Active,2023-09-09
ACC017641,CUS013617,BR056,Savings,147179.32,Active,2023-11-04
ACC017642,CUS013617,BR079,Salary,99225.69,Active,2022-07-17
ACC017643,CUS013618,BR038,Savings,282659.79,Active,2020-12-27
ACC017644,CUS013618,BR049,Salary,20352.01,Inactive,2020-12-01
ACC017645,CUS013619,BR030,Savings,229096.7,Active,2022-11-30
ACC017646,CUS013620,BR019,Savings,176542.07,Active,2022-11-05
ACC017647,CUS013621,BR077,Savings,281101.17,Active,2024-11-13
ACC017648,CUS013622,BR087,Savings,160751.79,Active,2020-08-19
ACC017649,CUS013622,BR084,Savings,17437.27,Active,2020-09-04
ACC017650,CUS013623,BR058,Savings,100422.72,Active,2021-04-04
ACC017651,CUS013623,BR054,Savings,193407.4,Inactive,2021-11-03
ACC017652,CUS013623,BR072,Current,506323.89,Active,2021-11-18
ACC017653,CUS013624,BR041,Savings,193496.37,Inactive,2019-08-12
ACC017654,CUS013625,BR076,Savings,144927.25,Active,2023-07-19
ACC017655,CUS013626,BR015,Savings,206966.5,Active,2022-08-25
ACC017656,CUS013626,BR100,Salary,247834.35,Active,2023-05-23
ACC017657,CUS013627,BR004,Salary,71423.3,Active,2023-08-04
ACC017658,CUS013628,BR084,Savings,156775.92,Active,2021-07-24
ACC017659,CUS013629,BR024,Savings,53878.87,Active,2020-01-18
ACC017660,CUS013629,BR008,Savings,202263.68,Active,2018-07-13
ACC017661,CUS013630,BR098,Savings,259817.06,Active,2025-02-06
ACC017662,CUS013631,BR053,Savings,243556.97,Inactive,2020-04-21
ACC017663,CUS013631,BR094,Savings,206634.71,Active,2019-02-02
ACC017664,CUS013632,BR048,Savings,55524.33,Active,2024-05-14
ACC017665,CUS013633,BR099,Savings,272809.65,Active,2025-08-28
ACC017666,CUS013634,BR032,Salary,174420.76,Active,2021-02-09
ACC017667,CUS013635,BR096,Salary,103423.75,Active,2022-05-02
ACC017668,CUS013636,BR059,Savings,183540.75,Active,2024-01-02
ACC017669,CUS013636,BR058,Savings,105980.3,Active,2023-09-24
ACC017670,CUS013637,BR095,Savings,244828.51,Active,2022-08-28
ACC017671,CUS013638,BR092,Savings,199540.46,Active,2024-12-13
ACC017672,CUS013638,BR024,Savings,73885.48,Inactive,2024-11-26
ACC017673,CUS013639,BR021,Salary,299113.59,Inactive,2019-01-08
ACC017674,CUS013640,BR082,Current,917322.83,Active,2025-01-18
ACC017675,CUS013641,BR099,Salary,334760.97,Active,2021-07-22
ACC017676,CUS013641,BR067,Current,693776.34,Active,2021-06-20
ACC017677,CUS013641,BR084,Savings,57123.57,Active,2021-05-29
ACC017678,CUS013642,BR085,Fixed Deposit,2054386.37,Active,2020-02-21
ACC017679,CUS013643,BR039,Savings,283287.75,Active,2019-01-25
ACC017680,CUS013644,BR072,Savings,15066.36,Active,2022-01-08
ACC017681,CUS013644,BR091,Savings,198148.6,Active,2022-12-13
ACC017682,CUS013645,BR018,Savings,233876.86,Inactive,2019-12-17
ACC017683,CUS013646,BR054,Current,212474.95,Active,2021-11-29
ACC017684,CUS013646,BR036,Savings,182276.31,Inactive,2022-04-21
ACC017685,CUS013647,BR061,Savings,189056.85,Active,2022-11-16
ACC017686,CUS013648,BR044,Savings,84377.84,Inactive,2022-08-28
ACC017687,CUS013649,BR014,Savings,191769.87,Inactive,2020-07-04
ACC017688,CUS013650,BR015,Savings,104644.44,Active,2023-06-06
ACC017689,CUS013650,BR092,Savings,168865.43,Active,2024-01-08
ACC017690,CUS013651,BR039,Savings,108174.34,Active,2026-05-02
ACC017691,CUS013651,BR094,Current,1416302.59,Active,2027-01-20
ACC017692,CUS013652,BR019,Savings,246855.34,Active,2022-03-21
ACC017693,CUS013653,BR085,Salary,249009.31,Active,2020-09-04
ACC017694,CUS013654,BR091,Savings,98747.08,Active,2018-09-14
ACC017695,CUS013654,BR009,Savings,234765.0,Active,2019-10-26
ACC017696,CUS013655,BR002,Salary,174942.69,Active,2022-10-01
ACC017697,CUS013655,BR045,Current,809653.46,Active,2022-04-18
ACC017698,CUS013655,BR062,Salary,365053.58,Active,2022-05-19
ACC017699,CUS013656,BR004,Savings,85153.66,Active,2020-11-08
ACC017700,CUS013657,BR088,Savings,222862.78,Active,2020-05-15
ACC017701,CUS013658,BR047,Current,421486.52,Active,2021-07-10
ACC017702,CUS013659,BR048,Salary,207272.3,Active,2025-08-20
ACC017703,CUS013660,BR033,Fixed Deposit,423737.26,Active,2023-04-12
ACC017704,CUS013661,BR068,Salary,346892.0,Active,2018-04-25
ACC017705,CUS013662,BR082,Fixed Deposit,4643981.01,Active,2018-10-26
ACC017706,CUS013663,BR084,Salary,297861.44,Active,2019-11-02
ACC017707,CUS013664,BR031,Savings,8306.61,Active,2020-11-18
ACC017708,CUS013664,BR008,Savings,244972.27,Active,2021-12-10
ACC017709,CUS013665,BR076,Savings,241432.16,Inactive,2019-08-13
ACC017710,CUS013666,BR017,Savings,12138.36,Active,2021-08-17
ACC017711,CUS013666,BR067,Salary,355898.24,Active,2021-06-27
ACC017712,CUS013667,BR089,Savings,171999.0,Active,2024-04-08
ACC017713,CUS013668,BR021,Savings,122643.7,Active,2024-05-30
ACC017714,CUS013669,BR002,Savings,143636.72,Active,2020-08-23
ACC017715,CUS013670,BR078,Savings,66741.73,Active,2021-05-25
ACC017716,CUS013671,BR057,Savings,34358.09,Active,2027-02-01
ACC017717,CUS013672,BR057,Salary,103208.96,Active,2019-03-22
ACC017718,CUS013673,BR039,Savings,99682.04,Active,2025-03-12
ACC017719,CUS013674,BR012,Savings,20116.96,Active,2025-11-30
ACC017720,CUS013674,BR029,Salary,21683.61,Active,2025-09-22
ACC017721,CUS013675,BR066,Savings,206594.11,Active,2022-05-24
ACC017722,CUS013676,BR074,Savings,224095.4,Active,2022-05-02
ACC017723,CUS013677,BR075,Savings,187465.06,Active,2020-02-26
